onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	51	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-3	1	1	1	1a	3	0	True	True			{	False	0		Eb.I{		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	2	0.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-3	1	1	1	1a	4	0	True	True			{	False	0		Eb.I{		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
2	2	0.5	53	-1	F	0	1.5	0	False	3	4	2	1	1/8	True	-3	1	1	1	1a	3	1/2	False	False				False	0		Eb.I{		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
2	2	0.5	70	-2	B	-1	1.5	0	False	3	4	1	1	1/8	True	-3	1	1	1	1a	4	1/2	False	False				False	0		Eb.I{		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
4	4	1.0	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	-3	1	1	1	1a	3	1	False	True				False	1		V65/IV		Eb	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	1	Eb	G	Eb	Ab	dominant seventh chord	1	True	True	True	True	True	4	4	5	3	True	False	True
4	2	1.0	75	-3	E	-1	2.0	2	True	3	4	1	1	1/8	True	-3	1	1	1	1a	5	1	False	True				False	1		V65/IV		Eb	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	1	Eb	G	Eb	Ab	dominant seventh chord	1	True	True	True	True	True	0	0	1	1	True	True	False
6	2	1.5	73	-5	D	-1	2.5	0	False	3	4	1	1	1/8	True	-3	1	1	1	1a	5	3/2	False	False				False	1		V65/IV		Eb	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	1	Eb	G	Eb	Ab	dominant seventh chord	1	True	True	True	True	True	-2	-2	-1	b7	True	False	False
8	4	2.0	51	-3	E	-1	3.0	3	True	3	4	2	1	1/4	True	-3	1	1	1	1a	3	2	False	True				False	2		V7/IV		Eb	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-3	Eb	Eb	Eb	Ab	dominant seventh chord	7	True	True	True	True	True	0	0	1	1	True	True	True
8	2	2.0	73	-5	D	-1	3.0	3	True	3	4	1	1	1/8	True	-3	1	1	1	1a	5	2	False	True				False	2		V7/IV		Eb	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-3	Eb	Eb	Eb	Ab	dominant seventh chord	7	True	True	True	True	True	-2	-2	-1	b7	True	False	False
10	2	2.5	72	0	C	0	3.5	0	False	3	4	1	1	1/8	True	-3	1	1	1	1a	5	5/2	False	False				False	2		V7/IV		Eb	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-3	Eb	Eb	Eb	Ab	dominant seventh chord	7	True	True	True	True	True	3	3	4	6	False	False	False
12	4	3.0	56	-4	A	-1	1.0	1	True	3	4	2	1	1/4	True	-3	2	2	2	2a	3	3	False	True				False	3		IV		Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
12	2	3.0	72	0	C	0	1.0	1	True	3	4	1	1	1/8	True	-3	2	2	2	2a	5	3	False	True				False	3		IV		Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
14	2	3.5	75	-3	E	-1	1.5	0	False	3	4	1	1	1/8	True	-3	2	2	2	2a	5	7/2	False	False				False	3		IV		Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
16	4	4.0	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	-3	2	2	2	2a	3	4	False	True				False	4		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
16	2	4.0	70	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-3	2	2	2	2a	4	4	False	True				False	4		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
18	2	4.5	75	-3	E	-1	2.5	0	False	3	4	1	1	1/8	True	-3	2	2	2	2a	5	9/2	False	False				False	4		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
20	4	5.0	53	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	-3	2	2	2	2a	3	5	False	True				False	5		ii	viio6	Eb	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-3	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
20	2	5.0	68	-4	A	-1	3.0	3	True	3	4	1	1	1/8	True	-3	2	2	2	2a	4	5	False	True				False	5		ii	viio6	Eb	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-3	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
22	2	5.5	77	-1	F	0	3.5	0	False	3	4	1	1	1/8	True	-3	2	2	2	2a	5	11/2	False	False				False	5		ii	viio6	Eb	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-3	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
24	2	6.0	51	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-3	3	3	3	3a	3	6	False	True				False	6		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	8	6.0	67	1	G	0	1.0	1	True	3	4	1	1	1/2	True	-3	3	3	3	3a	4	6	False	True				False	6		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
26	2	6.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	3	3	3	3a	3	13/2	False	False				False	6		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
28	2	7.0	63	-3	E	-1	2.0	2	True	3	4	2	1	1/8	True	-3	3	3	3	3a	4	7	False	False				False	6		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
30	2	7.5	61	-5	D	-1	2.5	0	False	3	4	2	1	1/8	True	-3	3	3	3	3a	4	15/2	False	False				False	6		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-2	-2	-2	b7	False	False	False
32	2	8.0	61	-5	D	-1	3.0	3	True	3	4	2	1	1/8	True	-3	3	3	3	3a	4	8	False	True				False	7		V2/IV		Eb	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-5	Eb	Db	Eb	Ab	dominant seventh chord	3	True	True	True	True	True	-2	-2	-1	b7	True	False	True
32	2	8.0	67	1	G	0	3.0	3	True	3	4	1	1	1/8	True	-3	3	3	3	3a	4	8	False	True				False	7		V2/IV		Eb	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-5	Eb	Db	Eb	Ab	dominant seventh chord	3	True	True	True	True	True	4	4	5	3	True	False	False
34	2	8.5	60	0	C	0	3.5	0	False	3	4	2	1	1/8	True	-3	3	3	3	3a	4	17/2	False	False				False	7		V2/IV		Eb	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-5	Eb	Db	Eb	Ab	dominant seventh chord	3	True	True	True	True	True	3	3	4	6	False	False	False
34	1	8.5	68	-4	A	-1	3.5	0	False	3	4	1	1	1/16	True	-3	3	3	3	3a	4	17/2	False	False				False	7		V2/IV		Eb	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-5	Eb	Db	Eb	Ab	dominant seventh chord	3	True	True	True	True	True	-1	-1	0	4	False	False	False
35	1	8.75	70	-2	B	-1	3.75	0	False	3	4	1	1	1/16	True	-3	3	3	3	3a	4	35/4	False	False				False	7		V2/IV		Eb	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-3	-3	-4	-3	-5	Eb	Db	Eb	Ab	dominant seventh chord	3	True	True	True	True	True	1	1	2	5	True	False	False
36	2	9.0	60	0	C	0	1.0	1	True	3	4	2	1	1/8	True	-3	4	4	4	4a	4	9	False	True				False	8		IV6		Eb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
36	4	9.0	68	-4	A	-1	1.0	1	True	3	4	1	1	1/4	True	-3	4	4	4	4a	4	9	False	True				False	8		IV6		Eb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
38	2	9.5	63	-3	E	-1	1.5	0	False	3	4	2	1	1/8	True	-3	4	4	4	4a	4	19/2	False	False				False	8		IV6		Eb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
40	2	10.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/8	True	-3	4	4	4	4a	3	10	False	True				False	9		I64		Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
40	4	10.0	67	1	G	0	2.0	2	True	3	4	1	1	1/4	True	-3	4	4	4	4a	4	10	False	True				False	9		I64		Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
42	2	10.5	63	-3	E	-1	2.5	0	False	3	4	2	1	1/8	True	-3	4	4	4	4a	4	21/2	False	False				False	9		I64		Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
44	2	11.0	56	-4	A	-1	3.0	3	True	3	4	2	1	1/8	True	-3	4	4	4	4a	3	11	False	True				False	10		ii6		Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
44	4	11.0	72	0	C	0	3.0	3	True	3	4	1	1	1/4	True	-3	4	4	4	4a	5	11	False	True				False	10		ii6		Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
46	2	11.5	65	-1	F	0	3.5	0	False	3	4	2	1	1/8	True	-3	4	4	4	4a	4	23/2	False	False				False	10		ii6		Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
48	2	12.0	55	1	G	0	1.0	1	True	3	4	2	1	1/8	True	-3	5	5	5	5a	3	12	False	True				False	11		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
48	2	12.0	70	-2	B	-1	1.0	1	True	3	4	1	1	1/8	True	-3	5	5	5	5a	4	12	False	True				False	11		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
50	2	12.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	5	5	5	5a	3	25/2	False	False				False	11		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
50	2	12.5	75	-3	E	-1	1.5	0	False	3	4	1	1	1/8	True	-3	5	5	5	5a	5	25/2	False	False				False	11		I6		Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
52	4	13.0	63	-3	E	-1	2.0	2	True	3	4	2	1	1/4	True	-3	5	5	5	5a	4	13	False	True				False	12		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
52	2	13.0	79	1	G	0	2.0	2	True	3	4	1	1	1/8	True	-3	5	5	5	5a	5	13	False	True				False	12		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
54	2	13.5	77	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-3	5	5	5	5a	5	27/2	False	False				False	12		I		Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
56	4	14.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-3	5	5	5	5a	4	14	False	True				False	13		V6		Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
56	2	14.0	77	-1	F	0	3.0	3	True	3	4	1	1	1/8	True	-3	5	5	5	5a	5	14	False	True				False	13		V6		Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
58	2	14.5	75	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-3	5	5	5	5a	5	29/2	False	False				False	13		V6		Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	False	False	False
60	2	15.0	60	0	C	0	1.0	1	True	3	4	2	1	1/8	True	-3	6	6	6	6a	4	15	False	True				False	14		V.viio		Eb	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	viio	7		-3	-2	-2	3	3	A	A	Bb	Bb	diminished triad	0	True	True	True	True	True	3	2	2	2	True	False	False
60	2	15.0	69	3	A	0	1.0	1	True	3	4	1	1	1/8	True	-3	6	6	6	6a	4	15	False	True				False	14		V.viio		Eb	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	viio	7		-3	-2	-2	3	3	A	A	Bb	Bb	diminished triad	0	True	True	True	True	True	6	5	5	7	True	True	True
62	2	15.5	57	3	A	0	1.5	0	False	3	4	2	1	1/8	True	-3	6	6	6	6a	3	31/2	False	False				False	14		V.viio		Eb	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	viio	7		-3	-2	-2	3	3	A	A	Bb	Bb	diminished triad	0	True	True	True	True	True	6	5	5	7	True	True	True
62	2	15.5	72	0	C	0	1.5	0	False	3	4	1	1	1/8	True	-3	6	6	6	6a	5	31/2	False	False				False	14		V.viio		Eb	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	viio	7		-3	-2	-2	3	3	A	A	Bb	Bb	diminished triad	0	True	True	True	True	True	3	2	2	2	True	False	False
64	4	16.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	-3	6	6	6	6a	3	16	False	True				False	15		V7		Eb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		-3	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
64	2	16.0	75	-3	E	-1	2.0	2	True	3	4	1	1	1/8	True	-3	6	6	6	6a	5	16	False	True				False	15		V7		Eb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		-3	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
66	2	16.5	74	2	D	0	2.5	0	False	3	4	1	1	1/8	True	-3	6	6	6	6a	5	33/2	False	False				False	15		V7		Eb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		-3	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	5	4	4	3	False	False	False
68	4	17.0	58	-2	B	-1	3.0	3	True	3	4	2	1	1/4	True	-3	6	6	6	6a	3	17	False	True				False	16		I		Eb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		-3	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
